images transferred
everything loaded
cornet_z_vggface_oneobject
runs created?
=> creating model 'cornet_z'
cornet_z
normalization constant Z is set to 391486.3
Epoch: [0][0/690]	Time 11.844 (11.844)	Data 5.604 (5.604)	Loss 10.0466 (10.0466)	
Test [8960/22066]	Net Time 0.007 (0.424)	Cls Time 0.060 (0.053)	Top1: 0.25
Test [9216/22066]	Net Time 0.010 (0.412)	Cls Time 0.045 (0.053)	Top1: 0.24
Test [9472/22066]	Net Time 1.018 (0.428)	Cls Time 0.057 (0.053)	Top1: 0.23
Test [9728/22066]	Net Time 0.009 (0.417)	Cls Time 0.049 (0.053)	Top1: 0.24
Test [9984/22066]	Net Time 0.010 (0.407)	Cls Time 0.047 (0.052)	Top1: 0.26
Test [10240/22066]	Net Time 0.009 (0.397)	Cls Time 0.059 (0.053)	Top1: 0.25
Test [10496/22066]	Net Time 1.022 (0.412)	Cls Time 0.044 (0.052)	Top1: 0.26
Test [10752/22066]	Net Time 0.010 (0.403)	Cls Time 0.045 (0.052)	Top1: 0.25
Test [11008/22066]	Net Time 0.290 (0.400)	Cls Time 0.060 (0.052)	Top1: 0.25
Test [11264/22066]	Net Time 0.024 (0.391)	Cls Time 0.057 (0.052)	Top1: 0.24
Test [11520/22066]	Net Time 0.628 (0.397)	Cls Time 0.060 (0.053)	Top1: 0.24
Test [11776/22066]	Net Time 0.428 (0.397)	Cls Time 0.051 (0.053)	Top1: 0.25
Test [12032/22066]	Net Time 0.482 (0.399)	Cls Time 0.050 (0.053)	Top1: 0.25
Test [12288/22066]	Net Time 0.009 (0.391)	Cls Time 0.045 (0.052)	Top1: 0.25
Test [12544/22066]	Net Time 0.293 (0.389)	Cls Time 0.046 (0.052)	Top1: 0.25
Test [12800/22066]	Net Time 0.888 (0.399)	Cls Time 0.051 (0.052)	Top1: 0.24
Test [13056/22066]	Net Time 0.136 (0.394)	Cls Time 0.045 (0.052)	Top1: 0.24
Test [13312/22066]	Net Time 0.011 (0.387)	Cls Time 0.064 (0.052)	Top1: 0.23
Test [13568/22066]	Net Time 0.137 (0.382)	Cls Time 0.047 (0.052)	Top1: 0.24
Test [13824/22066]	Net Time 1.540 (0.403)	Cls Time 0.060 (0.052)	Top1: 0.23
Test [14080/22066]	Net Time 0.012 (0.396)	Cls Time 0.055 (0.052)	Top1: 0.23
Test [14336/22066]	Net Time 0.011 (0.389)	Cls Time 0.044 (0.052)	Top1: 0.24
Test [14592/22066]	Net Time 0.009 (0.383)	Cls Time 0.049 (0.052)	Top1: 0.24
Test [14848/22066]	Net Time 1.508 (0.402)	Cls Time 0.060 (0.052)	Top1: 0.24
Test [15104/22066]	Net Time 0.008 (0.395)	Cls Time 0.048 (0.052)	Top1: 0.23
Test [15360/22066]	Net Time 0.010 (0.389)	Cls Time 0.045 (0.052)	Top1: 0.23
Test [15616/22066]	Net Time 0.008 (0.383)	Cls Time 0.059 (0.052)	Top1: 0.22
Test [15872/22066]	Net Time 1.589 (0.402)	Cls Time 0.053 (0.052)	Top1: 0.22
Test [16128/22066]	Net Time 0.012 (0.396)	Cls Time 0.066 (0.053)	Top1: 0.24
Test [16384/22066]	Net Time 0.053 (0.391)	Cls Time 0.032 (0.052)	Top1: 0.23
Test [16640/22066]	Net Time 0.010 (0.385)	Cls Time 0.046 (0.052)	Top1: 0.23
Test [16896/22066]	Net Time 1.705 (0.405)	Cls Time 0.063 (0.052)	Top1: 0.23
Test [17152/22066]	Net Time 0.007 (0.399)	Cls Time 0.065 (0.052)	Top1: 0.23
Test [17408/22066]	Net Time 0.010 (0.393)	Cls Time 0.058 (0.053)	Top1: 0.22
Test [17664/22066]	Net Time 0.012 (0.388)	Cls Time 0.046 (0.052)	Top1: 0.22
Test [17920/22066]	Net Time 0.825 (0.394)	Cls Time 0.047 (0.052)	Top1: 0.22
Test [18176/22066]	Net Time 0.010 (0.388)	Cls Time 0.045 (0.052)	Top1: 0.22
Test [18432/22066]	Net Time 0.008 (0.383)	Cls Time 0.061 (0.052)	Top1: 0.22
Test [18688/22066]	Net Time 0.009 (0.378)	Cls Time 0.061 (0.052)	Top1: 0.22
Test [18944/22066]	Net Time 1.223 (0.389)	Cls Time 0.047 (0.052)	Top1: 0.22
Test [19200/22066]	Net Time 0.010 (0.384)	Cls Time 0.048 (0.052)	Top1: 0.22
Test [19456/22066]	Net Time 0.078 (0.380)	Cls Time 0.048 (0.052)	Top1: 0.22
Test [19712/22066]	Net Time 0.009 (0.376)	Cls Time 0.046 (0.052)	Top1: 0.22
Test [19968/22066]	Net Time 0.766 (0.381)	Cls Time 0.060 (0.052)	Top1: 0.22
Test [20224/22066]	Net Time 0.009 (0.376)	Cls Time 0.047 (0.052)	Top1: 0.21
Test [20480/22066]	Net Time 0.914 (0.383)	Cls Time 0.048 (0.052)	Top1: 0.21
Test [20736/22066]	Net Time 0.011 (0.378)	Cls Time 0.057 (0.052)	Top1: 0.21
Test [20992/22066]	Net Time 0.164 (0.375)	Cls Time 0.039 (0.052)	Top1: 0.20
Test [21248/22066]	Net Time 0.008 (0.371)	Cls Time 0.047 (0.052)	Top1: 0.20
Test [21504/22066]	Net Time 0.987 (0.378)	Cls Time 0.048 (0.052)	Top1: 0.21
Test [21760/22066]	Net Time 0.009 (0.374)	Cls Time 0.047 (0.052)	Top1: 0.21
Test [22016/22066]	Net Time 0.006 (0.370)	Cls Time 0.047 (0.052)	Top1: 0.21
Test [22066/22066]	Net Time 0.006 (0.365)	Cls Time 0.011 (0.051)	Top1: 0.21
Epoch: [2][0/690]	Time 3.077 (3.077)	Data 2.905 (2.905)	Loss 19.3537 (19.3537)	
Epoch: [2][10/690]	Time 0.573 (1.081)	Data 0.425 (0.914)	Loss 19.1030 (18.9246)	
Epoch: [2][20/690]	Time 0.422 (0.899)	Data 0.278 (0.740)	Loss 17.7890 (18.3261)	
Epoch: [2][30/690]	Time 0.165 (0.889)	Data 0.000 (0.731)	Loss 18.9391 (18.3430)	
Epoch: [2][40/690]	Time 0.428 (0.888)	Data 0.283 (0.731)	Loss 18.4398 (18.4397)	
Epoch: [2][50/690]	Time 0.162 (0.865)	Data 0.000 (0.709)	Loss 20.0076 (18.6716)	
Epoch: [2][60/690]	Time 1.094 (0.865)	Data 0.943 (0.710)	Loss 17.9740 (18.6060)	
Epoch: [2][70/690]	Time 0.148 (0.855)	Data 0.000 (0.700)	Loss 20.0527 (18.6556)	
Epoch: [2][80/690]	Time 2.019 (0.854)	Data 1.862 (0.700)	Loss 19.0132 (18.6515)	
Epoch: [2][90/690]	Time 0.142 (0.840)	Data 0.000 (0.686)	Loss 17.2402 (18.6479)	
Epoch: [2][100/690]	Time 0.487 (0.829)	Data 0.338 (0.676)	Loss 21.5208 (18.7614)	
Epoch: [2][110/690]	Time 0.724 (0.834)	Data 0.577 (0.680)	Loss 20.4497 (18.9561)	
Epoch: [2][120/690]	Time 3.155 (0.846)	Data 2.994 (0.692)	Loss 21.6172 (19.1375)	
Epoch: [2][130/690]	Time 0.146 (0.829)	Data 0.000 (0.676)	Loss 20.4958 (19.3003)	
Epoch: [2][140/690]	Time 2.307 (0.837)	Data 2.150 (0.684)	Loss 17.6799 (19.2661)	
Epoch: [2][150/690]	Time 0.163 (0.826)	Data 0.000 (0.673)	Loss 18.4774 (19.1644)	
Epoch: [2][160/690]	Time 2.673 (0.832)	Data 2.513 (0.679)	Loss 21.6356 (19.2405)	
Epoch: [2][170/690]	Time 0.512 (0.819)	Data 0.363 (0.666)	Loss 21.0470 (19.3667)	
Epoch: [2][180/690]	Time 3.321 (0.829)	Data 3.169 (0.676)	Loss 18.3779 (19.3566)	
Epoch: [2][190/690]	Time 0.155 (0.826)	Data 0.000 (0.673)	Loss 19.6479 (19.3530)	
Epoch: [2][200/690]	Time 1.228 (0.822)	Data 1.084 (0.669)	Loss 19.2462 (19.3491)	
Epoch: [2][210/690]	Time 2.078 (0.826)	Data 1.932 (0.673)	Loss 21.4378 (19.4245)	
Epoch: [2][220/690]	Time 0.646 (0.819)	Data 0.448 (0.666)	Loss 19.7209 (19.4820)	
Epoch: [2][230/690]	Time 1.955 (0.823)	Data 1.800 (0.670)	Loss 16.7327 (19.4200)	
Epoch: [2][240/690]	Time 0.144 (0.823)	Data 0.000 (0.670)	Loss 18.0814 (19.3280)	
Epoch: [2][250/690]	Time 2.265 (0.824)	Data 2.106 (0.671)	Loss 18.7725 (19.2886)	
Epoch: [2][260/690]	Time 1.548 (0.820)	Data 1.388 (0.667)	Loss 17.6293 (19.2563)	
Epoch: [2][270/690]	Time 0.146 (0.816)	Data 0.000 (0.663)	Loss 17.8032 (19.1955)	
Epoch: [2][280/690]	Time 3.271 (0.823)	Data 3.106 (0.670)	Loss 20.1473 (19.2133)	
Epoch: [2][290/690]	Time 0.156 (0.817)	Data 0.000 (0.664)	Loss 19.1830 (19.2284)	
Epoch: [2][300/690]	Time 1.652 (0.817)	Data 1.506 (0.663)	Loss 16.9511 (19.1813)	
Epoch: [2][310/690]	Time 0.145 (0.816)	Data 0.000 (0.662)	Loss 17.0874 (19.1133)	
Epoch: [2][320/690]	Time 0.163 (0.815)	Data 0.000 (0.662)	Loss 17.6634 (19.0788)	
Epoch: [2][330/690]	Time 0.159 (0.817)	Data 0.000 (0.664)	Loss 16.8656 (19.0152)	
Epoch: [2][340/690]	Time 0.146 (0.812)	Data 0.000 (0.659)	Loss 17.3245 (18.9591)	
Epoch: [2][350/690]	Time 0.144 (0.813)	Data 0.000 (0.659)	Loss 17.2885 (18.9056)	
Epoch: [2][360/690]	Time 1.682 (0.812)	Data 1.492 (0.659)	Loss 18.8855 (18.8828)	
Epoch: [2][370/690]	Time 0.786 (0.815)	Data 0.631 (0.661)	Loss 16.8517 (18.8409)	
Epoch: [2][380/690]	Time 3.081 (0.819)	Data 2.919 (0.666)	Loss 18.5611 (18.8131)	
Epoch: [2][390/690]	Time 0.144 (0.813)	Data 0.000 (0.659)	Loss 16.7204 (18.7796)	
Epoch: [2][400/690]	Time 3.493 (0.816)	Data 3.284 (0.662)	Loss 17.4014 (18.7339)	
Epoch: [2][410/690]	Time 0.144 (0.812)	Data 0.000 (0.658)	Loss 18.0065 (18.7224)	
Epoch: [2][420/690]	Time 0.829 (0.813)	Data 0.683 (0.659)	Loss 16.0555 (18.6744)	
Epoch: [2][430/690]	Time 1.369 (0.813)	Data 1.202 (0.660)	Loss 18.3492 (18.6510)	
Epoch: [2][440/690]	Time 2.460 (0.814)	Data 2.313 (0.660)	Loss 16.1197 (18.6377)	
Epoch: [2][450/690]	Time 0.146 (0.811)	Data 0.000 (0.657)	Loss 16.5862 (18.5895)	
Epoch: [2][460/690]	Time 1.504 (0.815)	Data 1.346 (0.661)	Loss 15.9586 (18.5360)	
Epoch: [2][470/690]	Time 0.191 (0.814)	Data 0.000 (0.660)	Loss 19.2025 (18.5116)	
Epoch: [2][480/690]	Time 3.675 (0.817)	Data 3.518 (0.663)	Loss 18.4526 (18.5165)	
Epoch: [2][490/690]	Time 0.147 (0.811)	Data 0.000 (0.657)	Loss 19.8834 (18.5345)	
Epoch: [2][500/690]	Time 0.144 (0.810)	Data 0.000 (0.656)	Loss 17.6414 (18.5319)	
Epoch: [2][510/690]	Time 0.151 (0.811)	Data 0.000 (0.658)	Loss 17.2225 (18.5054)	
Epoch: [2][520/690]	Time 0.199 (0.811)	Data 0.000 (0.658)	Loss 17.6774 (18.4947)	
Epoch: [2][530/690]	Time 0.143 (0.810)	Data 0.000 (0.656)	Loss 18.1991 (18.4913)	
Epoch: [2][540/690]	Time 0.150 (0.810)	Data 0.000 (0.656)	Loss 16.4507 (18.4638)	
Epoch: [2][550/690]	Time 0.160 (0.811)	Data 0.000 (0.657)	Loss 18.1601 (18.4424)	
Epoch: [2][560/690]	Time 0.147 (0.813)	Data 0.000 (0.659)	Loss 19.2556 (18.4506)	
Epoch: [2][570/690]	Time 0.145 (0.809)	Data 0.000 (0.655)	Loss 18.6608 (18.4586)	
Epoch: [2][580/690]	Time 0.439 (0.810)	Data 0.293 (0.656)	Loss 18.4429 (18.4535)	
Epoch: [2][590/690]	Time 0.146 (0.810)	Data 0.000 (0.656)	Loss 18.4857 (18.4568)	
Epoch: [2][600/690]	Time 0.148 (0.814)	Data 0.000 (0.660)	Loss 18.1052 (18.4514)	
Epoch: [2][610/690]	Time 0.147 (0.811)	Data 0.000 (0.657)	Loss 18.3909 (18.4438)	
Epoch: [2][620/690]	Time 0.158 (0.811)	Data 0.000 (0.658)	Loss 18.4914 (18.4405)	
Epoch: [2][630/690]	Time 0.145 (0.811)	Data 0.000 (0.657)	Loss 17.9356 (18.4455)	
Epoch: [2][640/690]	Time 0.168 (0.809)	Data 0.000 (0.655)	Loss 17.5426 (18.4321)	
Epoch: [2][650/690]	Time 0.178 (0.814)	Data 0.000 (0.660)	Loss 17.2574 (18.4189)	
Epoch: [2][660/690]	Time 0.147 (0.809)	Data 0.000 (0.655)	Loss 17.9759 (18.4044)	
Epoch: [2][670/690]	Time 0.146 (0.810)	Data 0.000 (0.656)	Loss 18.8321 (18.4046)	
Epoch: [2][680/690]	Time 0.147 (0.809)	Data 0.000 (0.655)	Loss 18.3215 (18.4055)	
Test [256/22066]	Net Time 2.622 (2.622)	Cls Time 0.048 (0.048)	Top1: 0.39
Test [512/22066]	Net Time 0.113 (1.367)	Cls Time 0.049 (0.048)	Top1: 0.20
Test [768/22066]	Net Time 0.009 (0.915)	Cls Time 0.048 (0.048)	Top1: 0.13
Test [1024/22066]	Net Time 0.011 (0.689)	Cls Time 0.045 (0.047)	Top1: 0.10
Test [1280/22066]	Net Time 1.613 (0.874)	Cls Time 0.060 (0.050)	Top1: 0.08
Test [1536/22066]	Net Time 0.060 (0.738)	Cls Time 0.048 (0.049)	Top1: 0.59
Test [1792/22066]	Net Time 0.008 (0.634)	Cls Time 0.047 (0.049)	Top1: 0.50
Test [2048/22066]	Net Time 0.015 (0.556)	Cls Time 0.052 (0.050)	Top1: 0.44
Test [2304/22066]	Net Time 0.938 (0.599)	Cls Time 0.026 (0.047)	Top1: 0.43
Test [2560/22066]	Net Time 0.116 (0.550)	Cls Time 0.046 (0.047)	Top1: 0.59
Test [2816/22066]	Net Time 0.008 (0.501)	Cls Time 0.060 (0.048)	Top1: 0.57
Test [3072/22066]	Net Time 0.009 (0.460)	Cls Time 0.049 (0.048)	Top1: 0.52
Test [3328/22066]	Net Time 1.039 (0.505)	Cls Time 0.061 (0.049)	Top1: 0.60
Test [3584/22066]	Net Time 0.133 (0.478)	Cls Time 0.049 (0.049)	Top1: 0.56
Test [3840/22066]	Net Time 0.009 (0.447)	Cls Time 0.046 (0.049)	Top1: 0.55
Test [4096/22066]	Net Time 0.009 (0.419)	Cls Time 0.048 (0.049)	Top1: 0.51
Test [4352/22066]	Net Time 0.654 (0.433)	Cls Time 0.046 (0.049)	Top1: 0.51
Test [4608/22066]	Net Time 0.473 (0.435)	Cls Time 0.038 (0.048)	Top1: 0.48
Test [4864/22066]	Net Time 0.269 (0.427)	Cls Time 0.059 (0.049)	Top1: 0.47
Test [5120/22066]	Net Time 0.010 (0.406)	Cls Time 0.045 (0.048)	Top1: 0.45
Test [5376/22066]	Net Time 0.302 (0.401)	Cls Time 0.047 (0.048)	Top1: 0.43
Test [5632/22066]	Net Time 1.403 (0.446)	Cls Time 0.037 (0.048)	Top1: 0.41
Test [5888/22066]	Net Time 0.011 (0.427)	Cls Time 0.080 (0.049)	Top1: 0.39
Test [6144/22066]	Net Time 0.009 (0.410)	Cls Time 0.048 (0.049)	Top1: 0.37
Test [6400/22066]	Net Time 0.009 (0.394)	Cls Time 0.060 (0.050)	Top1: 0.36
Test [6656/22066]	Net Time 1.430 (0.434)	Cls Time 0.051 (0.050)	Top1: 0.35
Test [6912/22066]	Net Time 0.021 (0.419)	Cls Time 0.037 (0.049)	Top1: 0.33
Test [7168/22066]	Net Time 0.071 (0.406)	Cls Time 0.059 (0.050)	Top1: 0.32
Test [7424/22066]	Net Time 0.009 (0.392)	Cls Time 0.047 (0.050)	Top1: 0.32
Test [7680/22066]	Net Time 1.632 (0.434)	Cls Time 0.061 (0.050)	Top1: 0.31
Test [7936/22066]	Net Time 0.011 (0.420)	Cls Time 0.077 (0.051)	Top1: 0.30
Test [8192/22066]	Net Time 0.009 (0.407)	Cls Time 0.049 (0.051)	Top1: 0.29
Test [8448/22066]	Net Time 0.010 (0.395)	Cls Time 0.045 (0.051)	Top1: 0.30
Test [8704/22066]	Net Time 1.608 (0.431)	Cls Time 0.061 (0.051)	Top1: 0.29
Test [8960/22066]	Net Time 0.009 (0.419)	Cls Time 0.047 (0.051)	Top1: 0.28
Test [9216/22066]	Net Time 0.009 (0.407)	Cls Time 0.053 (0.051)	Top1: 0.28
Test [9472/22066]	Net Time 0.008 (0.397)	Cls Time 0.064 (0.051)	Top1: 0.27
Test [9728/22066]	Net Time 1.008 (0.413)	Cls Time 0.049 (0.051)	Top1: 0.27
Test [9984/22066]	Net Time 0.009 (0.402)	Cls Time 0.060 (0.051)	Top1: 0.26
Test [10240/22066]	Net Time 0.009 (0.393)	Cls Time 0.046 (0.051)	Top1: 0.25
Test [10496/22066]	Net Time 0.009 (0.383)	Cls Time 0.048 (0.051)	Top1: 0.25
Test [10752/22066]	Net Time 1.124 (0.401)	Cls Time 0.060 (0.051)	Top1: 0.24
Test [11008/22066]	Net Time 0.008 (0.392)	Cls Time 0.047 (0.051)	Top1: 0.25
Test [11264/22066]	Net Time 0.009 (0.383)	Cls Time 0.049 (0.051)	Top1: 0.24
Test [11520/22066]	Net Time 0.008 (0.375)	Cls Time 0.059 (0.051)	Top1: 0.23
Test [11776/22066]	Net Time 1.013 (0.389)	Cls Time 0.048 (0.051)	Top1: 0.23
Test [12032/22066]	Net Time 0.029 (0.381)	Cls Time 0.038 (0.051)	Top1: 0.25
Test [12288/22066]	Net Time 0.150 (0.376)	Cls Time 0.045 (0.051)	Top1: 0.24
Test [12544/22066]	Net Time 0.105 (0.371)	Cls Time 0.048 (0.051)	Top1: 0.24
Test [12800/22066]	Net Time 0.878 (0.381)	Cls Time 0.056 (0.051)	Top1: 0.23
Test [13056/22066]	Net Time 0.011 (0.373)	Cls Time 0.082 (0.052)	Top1: 0.23
Test [13312/22066]	Net Time 0.009 (0.366)	Cls Time 0.047 (0.051)	Top1: 0.23
Test [13568/22066]	Net Time 0.664 (0.372)	Cls Time 0.046 (0.051)	Top1: 0.23
Test [13824/22066]	Net Time 0.657 (0.377)	Cls Time 0.033 (0.051)	Top1: 0.23
Test [14080/22066]	Net Time 0.115 (0.373)	Cls Time 0.046 (0.051)	Top1: 0.23
Test [14336/22066]	Net Time 0.009 (0.366)	Cls Time 0.047 (0.051)	Top1: 0.23
Test [14592/22066]	Net Time 1.218 (0.381)	Cls Time 0.049 (0.051)	Top1: 0.23
Test [14848/22066]	Net Time 0.009 (0.375)	Cls Time 0.063 (0.051)	Top1: 0.22
Test [15104/22066]	Net Time 0.222 (0.372)	Cls Time 0.048 (0.051)	Top1: 0.23
Test [15360/22066]	Net Time 0.008 (0.366)	Cls Time 0.047 (0.051)	Top1: 0.23
Test [15616/22066]	Net Time 1.162 (0.379)	Cls Time 0.049 (0.051)	Top1: 0.23
Test [15872/22066]	Net Time 0.009 (0.373)	Cls Time 0.059 (0.051)	Top1: 0.23
Test [16128/22066]	Net Time 0.542 (0.376)	Cls Time 0.052 (0.051)	Top1: 0.24
Test [16384/22066]	Net Time 0.006 (0.370)	Cls Time 0.052 (0.051)	Top1: 0.24
Test [16640/22066]	Net Time 0.951 (0.379)	Cls Time 0.049 (0.051)	Top1: 0.24
Test [16896/22066]	Net Time 0.009 (0.373)	Cls Time 0.060 (0.051)	Top1: 0.24
Test [17152/22066]	Net Time 0.752 (0.379)	Cls Time 0.060 (0.051)	Top1: 0.23
Test [17408/22066]	Net Time 0.010 (0.373)	Cls Time 0.045 (0.051)	Top1: 0.23
Test [17664/22066]	Net Time 0.517 (0.376)	Cls Time 0.057 (0.051)	Top1: 0.23
Test [17920/22066]	Net Time 0.008 (0.370)	Cls Time 0.049 (0.051)	Top1: 0.23
Test [18176/22066]	Net Time 0.861 (0.377)	Cls Time 0.059 (0.051)	Top1: 0.23
Test [18432/22066]	Net Time 0.034 (0.372)	Cls Time 0.038 (0.051)	Top1: 0.22
Test [18688/22066]	Net Time 0.091 (0.369)	Cls Time 0.045 (0.051)	Top1: 0.22
Test [18944/22066]	Net Time 0.009 (0.364)	Cls Time 0.046 (0.051)	Top1: 0.22
Test [19200/22066]	Net Time 1.044 (0.373)	Cls Time 0.051 (0.051)	Top1: 0.22
Test [19456/22066]	Net Time 0.012 (0.368)	Cls Time 0.047 (0.051)	Top1: 0.22
Test [19712/22066]	Net Time 0.083 (0.364)	Cls Time 0.046 (0.051)	Top1: 0.22
Test [19968/22066]	Net Time 0.009 (0.360)	Cls Time 0.059 (0.051)	Top1: 0.22
Test [20224/22066]	Net Time 1.022 (0.368)	Cls Time 0.044 (0.051)	Top1: 0.22
Test [20480/22066]	Net Time 0.155 (0.366)	Cls Time 0.041 (0.051)	Top1: 0.21
Test [20736/22066]	Net Time 0.127 (0.363)	Cls Time 0.047 (0.051)	Top1: 0.21
Test [20992/22066]	Net Time 0.158 (0.360)	Cls Time 0.045 (0.051)	Top1: 0.21
Test [21248/22066]	Net Time 1.348 (0.372)	Cls Time 0.060 (0.051)	Top1: 0.21
Test [21504/22066]	Net Time 0.008 (0.368)	Cls Time 0.048 (0.051)	Top1: 0.20
Test [21760/22066]	Net Time 0.008 (0.363)	Cls Time 0.051 (0.051)	Top1: 0.21
Test [22016/22066]	Net Time 0.006 (0.359)	Cls Time 0.061 (0.051)	Top1: 0.20
Test [22066/22066]	Net Time 0.079 (0.356)	Cls Time 0.009 (0.050)	Top1: 0.20
Epoch: [3][0/690]	Time 3.199 (3.199)	Data 3.042 (3.042)	Loss 17.4967 (17.4967)	
Epoch: [3][10/690]	Time 3.383 (1.160)	Data 3.236 (1.012)	Loss 19.0915 (18.3469)	
Epoch: [3][20/690]	Time 0.179 (0.985)	Data 0.000 (0.832)	Loss 18.5751 (18.7992)	
Epoch: [3][30/690]	Time 2.080 (0.977)	Data 1.930 (0.819)	Loss 18.6879 (18.6844)	
Epoch: [3][40/690]	Time 0.148 (0.915)	Data 0.000 (0.758)	Loss 18.7473 (18.7418)	
Epoch: [3][50/690]	Time 1.976 (0.912)	Data 1.829 (0.753)	Loss 17.2960 (18.5965)	
Epoch: [3][60/690]	Time 0.147 (0.857)	Data 0.000 (0.697)	Loss 16.8727 (18.2896)	
Epoch: [3][70/690]	Time 0.149 (0.848)	Data 0.000 (0.689)	Loss 17.0662 (18.1208)	
Epoch: [3][80/690]	Time 0.147 (0.843)	Data 0.000 (0.685)	Loss 18.7567 (18.0975)	
Epoch: [3][90/690]	Time 0.156 (0.825)	Data 0.000 (0.667)	Loss 18.0172 (18.1621)	
Epoch: [3][100/690]	Time 0.147 (0.858)	Data 0.000 (0.700)	Loss 17.4426 (18.1333)	
Epoch: [3][110/690]	Time 0.164 (0.837)	Data 0.000 (0.679)	Loss 17.9921 (18.1149)	
Epoch: [3][120/690]	Time 0.193 (0.836)	Data 0.000 (0.679)	Loss 17.7647 (18.1075)	
Epoch: [3][130/690]	Time 0.152 (0.840)	Data 0.000 (0.683)	Loss 17.4251 (18.0421)	
Epoch: [3][140/690]	Time 0.150 (0.822)	Data 0.000 (0.665)	Loss 17.5595 (17.9943)	
Epoch: [3][150/690]	Time 1.648 (0.829)	Data 1.491 (0.672)	Loss 17.9021 (17.9489)	
Epoch: [3][160/690]	Time 0.173 (0.830)	Data 0.000 (0.673)	Loss 19.8648 (18.0304)	
Epoch: [3][170/690]	Time 1.137 (0.819)	Data 0.992 (0.662)	Loss 18.7108 (18.1000)	
Epoch: [3][180/690]	Time 1.609 (0.821)	Data 1.464 (0.665)	Loss 18.1280 (18.0997)	
Epoch: [3][190/690]	Time 3.136 (0.830)	Data 2.972 (0.674)	Loss 20.0747 (18.1423)	
Epoch: [3][200/690]	Time 0.148 (0.816)	Data 0.000 (0.659)	Loss 23.2605 (18.3327)	
Epoch: [3][210/690]	Time 0.143 (0.814)	Data 0.000 (0.658)	Loss 22.6848 (18.5414)	
Epoch: [3][220/690]	Time 0.180 (0.826)	Data 0.000 (0.669)	Loss 20.5359 (18.6753)	
Epoch: [3][230/690]	Time 0.161 (0.818)	Data 0.000 (0.661)	Loss 23.4321 (18.8362)	
Epoch: [3][240/690]	Time 0.146 (0.822)	Data 0.000 (0.665)	Loss 20.0559 (18.9732)	
Epoch: [3][250/690]	Time 0.146 (0.815)	Data 0.000 (0.658)	Loss 19.4078 (18.9892)	
Epoch: [3][260/690]	Time 1.882 (0.817)	Data 1.723 (0.660)	Loss 18.9803 (19.0054)	
Epoch: [3][270/690]	Time 0.156 (0.813)	Data 0.000 (0.656)	Loss 20.2746 (19.0328)	
Epoch: [3][280/690]	Time 0.158 (0.813)	Data 0.000 (0.657)	Loss 21.0235 (19.1017)	
Epoch: [3][290/690]	Time 0.147 (0.814)	Data 0.000 (0.657)	Loss 20.6136 (19.1747)	
Epoch: [3][300/690]	Time 0.746 (0.814)	Data 0.590 (0.658)	Loss 20.1756 (19.2160)	
Epoch: [3][310/690]	Time 0.159 (0.814)	Data 0.000 (0.657)	Loss 19.0507 (19.2361)	
Epoch: [3][320/690]	Time 3.263 (0.819)	Data 3.099 (0.663)	Loss 19.4454 (19.2297)	
Epoch: [3][330/690]	Time 0.147 (0.814)	Data 0.000 (0.658)	Loss 19.4965 (19.2430)	
Epoch: [3][340/690]	Time 2.175 (0.814)	Data 1.986 (0.657)	Loss 18.3591 (19.2409)	
Epoch: [3][350/690]	Time 0.155 (0.811)	Data 0.000 (0.656)	Loss 19.1255 (19.2246)	
Epoch: [3][360/690]	Time 0.154 (0.811)	Data 0.000 (0.656)	Loss 18.8449 (19.2198)	
Epoch: [3][370/690]	Time 0.148 (0.817)	Data 0.000 (0.662)	Loss 19.0666 (19.2167)	
Epoch: [3][380/690]	Time 0.161 (0.814)	Data 0.006 (0.658)	Loss 20.0334 (19.2305)	
Epoch: [3][390/690]	Time 0.144 (0.813)	Data 0.000 (0.657)	Loss 17.4996 (19.2168)	
Epoch: [3][400/690]	Time 0.881 (0.812)	Data 0.682 (0.656)	Loss 17.6904 (19.1870)	
Epoch: [3][410/690]	Time 3.410 (0.817)	Data 3.239 (0.661)	Loss 18.0382 (19.1553)	
Epoch: [3][420/690]	Time 0.170 (0.811)	Data 0.000 (0.655)	Loss 19.9156 (19.1363)	
Epoch: [3][430/690]	Time 0.148 (0.810)	Data 0.000 (0.654)	Loss 17.4478 (19.1337)	
Epoch: [3][440/690]	Time 1.870 (0.811)	Data 1.725 (0.655)	Loss 17.0573 (19.0763)	
Epoch: [3][450/690]	Time 1.535 (0.809)	Data 1.385 (0.654)	Loss 17.3969 (19.0308)	
Epoch: [3][460/690]	Time 0.149 (0.810)	Data 0.000 (0.655)	Loss 17.4889 (18.9961)	
Epoch: [3][470/690]	Time 0.157 (0.810)	Data 0.000 (0.654)	Loss 17.9226 (18.9778)	
Epoch: [3][480/690]	Time 0.758 (0.810)	Data 0.609 (0.654)	Loss 17.5534 (18.9515)	
Epoch: [3][490/690]	Time 0.148 (0.808)	Data 0.000 (0.653)	Loss 17.1365 (18.9178)	
Epoch: [3][500/690]	Time 0.168 (0.812)	Data 0.000 (0.656)	Loss 16.7628 (18.8951)	
Epoch: [3][510/690]	Time 0.143 (0.808)	Data 0.000 (0.653)	Loss 15.9506 (18.8520)	
Epoch: [3][520/690]	Time 0.156 (0.808)	Data 0.000 (0.652)	Loss 17.0076 (18.8105)	
